hmm,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
,173,7792.327498,13520.72933,117.6637012,6488.726115,36.18519608,30.7896921,3.712494088
,173,7856.874608,25492.0417,125.1695937,6260.636863,36.26340455,34.96567953,4.80415506
,173,9174.655024,18722.68599,119.718148,6912.59417,35.72285464,34.13031043,3.945005502
,173,9766.3467,9604.219221,123.0367139,5339.157651,31.20461538,29.84404451,4.701840436
,173,9722.11418,30601.83453,116.232688,2312.455273,20.1386935,15.41570548,5.277111437
,173,10182.06394,28442.45409,117.3007843,4324.148572,25.80010297,31.13026267,5.438122545
,173,11694.86536,5677.989036,116.0372666,3251.643433,25.42961424,25.1682687,5.778810074
,173,12390.82353,15175.21099,111.8808883,10542.27892,55.41479927,65.53773071,4.17568328
,173,13033.95004,30831.19275,124.7404749,8723.328401,36.92137287,42.83620088,4.17954029
,173,13106.28518,27993.63842,119.3780755,11237.77969,46.68341866,80.19903088,5.382131968
,173,14433.63745,20426.19576,118.199274,10150.88487,58.66740748,57.34406038,4.253526345
,173,14833.53369,24321.94729,125.8784785,4155.409042,25.00439942,26.76503949,5.641392431
,173,15341.52994,16745.32136,117.7809379,5674.653757,37.91786758,37.21423029,4.968912578
,173,18505.17486,19648.37768,118.7972991,6644.035268,47.70615288,33.90000519,4.011535435
,173,18948.74563,28298.8121,123.4749179,3082.420076,31.23755489,22.73621112,6.243463474
,173,19358.35474,29744.35646,119.7468176,7614.94417,43.94373615,52.96472365,5.34378691
,173,20360.93778,20602.20463,123.4308828,16071.35507,58.38161219,105.7459093,5.276239027
,173,20784.13023,30964.59062,126.2074497,5903.064314,34.63567859,36.16694307,5.316994178
,173,21260.32871,15088.00027,125.7616463,10061.21595,48.00673137,63.87968368,5.346467193
,173,23017.11123,28988.74884,125.8254978,7122.68936,38.03084624,41.75776483,5.034383019
,173,24321.53486,22558.40884,125.2851271,14875.72307,72.45275257,84.44827421,4.72407225
,173,26950.36474,10139.65169,122.2454415,10582.01936,45.32034042,79.2560418,5.911727062
,173,30576.80577,8857.681676,116.820048,2504.342557,25.04325636,17.65836324,5.522276525
,173,31580.9922,26420.07888,109.4825407,2808.571929,27.42026577,19.64915927,4.830235642
,173,32428.88688,21490.53806,121.2216129,3576.857351,32.60254587,24.51649576,5.605803661
,173,32618.52808,18306.08582,122.2329138,4851.202471,30.66312298,41.17279431,6.796486287
,174,4054.635902,17097.85385,117.6800325,3812.413005,24.65405435,19.9339987,4.224168174
,174,6481.355328,14895.23257,115.418342,2943.043344,24.65317594,15.86853546,4.309718412
,174,7796.127195,13522.13842,118.8467253,6635.325344,37.51347622,33.61884313,3.990847671
,174,9173.130237,18719.04362,119.6777687,7299.899584,35.51816474,40.61822687,4.362870654
,174,9759.837238,9599.163092,123.0372961,5369.540579,31.04151071,27.43126311,4.352129146
,174,9715.802914,30594.89494,118.3098456,2253.700638,20.3487602,17.45365648,6.160068302
,174,10178.21276,28441.17698,119.1431082,3843.588083,24.46216883,24.7262922,5.115869004
,174,11701.69064,5675.637981,110.7773848,3193.627315,26.13229852,22.19089759,4.848661785
,174,12391.35447,15175.42505,116.0687431,10929.92464,54.99704917,52.30963555,3.522569289
,174,13031.43527,30832.35281,124.0772123,8493.575706,37.09116745,44.07983441,4.353895589
,174,13103.18877,27991.25416,120.6015193,11060.29425,43.86327565,70.42912443,4.929377341
,174,14436.92882,20421.33553,118.2479146,10175.92697,53.74324769,57.80153723,4.277988408
,174,15344.93451,16735.6417,122.1055816,6156.002973,34.33051632,37.23858306,4.927243276
,174,18385.8841,15887.26386,126.1534373,6613.549087,39.87505971,34.8187697,4.612705923
,174,18493.72693,19645.08591,120.0182153,6763.149499,47.17830683,41.72533623,4.831264639
,174,18955.15176,28293.38781,112.0489251,3360.562514,34.57367588,22.73943391,4.821546752
,174,19359.56585,29735.6749,118.5339302,8273.243855,48.23030993,49.78993152,4.570724511
,174,20353.90688,20601.85956,125.8852323,16967.7551,58.58690255,110.5945685,5.429379512
,174,20780.09988,30963.23769,123.7868191,5958.493547,33.05513664,33.44008052,4.738910488
,174,21465.69939,3926.265217,125.7972557,6087.566524,34.32421982,35.95323763,5.105027158
,174,22496.14023,33803.75347,115.7411464,2304.442738,20.5841425,12.86125444,4.591747759
,174,23018.11534,28995.9898,124.2916209,7314.10944,36.16734531,41.16219463,4.73385829
,174,26948.47118,10132.55537,126.1527128,10488.32766,42.57996983,64.34823475,5.201644363
,174,30323.77191,8005.18832,115.5189998,2206.533784,26.59367746,18.13602825,6.2078787
,174,30566.24167,8857.803328,121.0686168,2789.377498,24.25362137,21.46595558,6.286697033
,174,31377.37605,22383.04487,122.8462563,13216.90523,65.33098502,86.24039435,5.205910818
,174,31584.62153,26422.52131,115.0416169,3110.830724,26.49334426,22.30224945,5.343538304
,174,32371.74048,11403.72832,124.5099458,5090.802329,31.54408615,31.43301162,5.260576363
,175,4038.924685,17088.65245,125.4989328,3751.952532,24.38106792,23.24499232,5.46259734
,175,6467.353668,14895.81688,118.6946898,3065.630475,26.08773465,17.12878782,4.626314883
,175,7061.330784,24229.08775,124.5897701,3479.276655,25.7964242,22.833188,5.692629655
,175,9156.864422,18719.92399,124.9773404,7289.207599,33.94326216,34.80903032,4.136575534
,175,9705.88468,30593.92408,121.9752733,2458.339452,20.1576272,18.67645909,6.363746494
,175,10157.50882,28436.20998,123.9350095,4141.656254,24.84201072,26.0984083,5.377889713
,175,11686.90835,5673.092046,121.4818664,3403.519308,23.62503802,23.9675256,5.780616075
,175,12372.98913,15172.84394,125.5333637,10948.12138,50.5939286,63.19912772,4.859554576
,175,18481.02784,19637.83422,126.2772256,7315.533374,47.93835844,43.56787092,5.135848488
,175,19364.47044,26912.44022,127.1727814,19060.24882,82.05266318,108.3501715,4.844286938
,175,22482.24754,33790.86301,122.9503925,2325.155947,21.28602256,14.79219274,5.61633191
,175,30314.02565,8000.083288,127.1586737,2495.3196,22.92020295,16.04262018,5.971561926
,175,31564.14285,26408.17925,126.9486765,3037.23373,25.55095071,18.72827324,5.651784832
,175,32368.05677,11400.3906,127.3388698,5298.830123,34.06398143,29.87035857,5.052368166
,176,4040.047275,17088.00613,124.7855039,4024.026457,22.69055904,22.40001478,4.912592241
,176,6471.959784,14895.14354,120.359819,3335.437949,23.68963485,18.93320721,4.758177289
,176,7064.201014,24233.75999,125.1547381,3445.05039,26.12681326,24.69578951,6.200956104
,176,7776.304917,13521.77063,125.2963435,7716.808439,35.19778704,45.07853857,4.959982069
,176,9155.776975,18721.65178,126.0633596,7861.549303,32.55395378,39.30072667,4.356651232
,176,10161.23882,28439.89304,126.0848545,4148.077561,25.34823659,26.68152498,5.652592107
,176,11696.93115,5672.767815,118.3250075,3209.711801,26.55384469,17.51801522,4.494804764
,176,12377.99215,15176.47102,119.6008583,11317.42383,56.1348455,73.18775458,4.918332692
,176,14422.62367,20421.29147,124.4945906,10709.7413,54.21075043,57.96890186,4.507683051
,176,14826.8856,24317.23633,126.3853342,4108.49234,24.4547222,24.37359795,5.297611283
,176,18942.39523,28294.02774,124.7007543,3926.787482,30.21339102,32.93021422,7.041583585
,176,19369.96762,26913.55812,125.8009552,17938.73356,83.27092306,95.91340826,4.477854659
,176,19345.91451,29738.77993,126.9621453,8646.989014,47.56588036,57.38375054,5.702722023
,176,20342.04211,20600.95317,124.8703576,16785.18759,77.04174114,99.51876336,4.879026345
,176,30314.46082,8009.706942,122.3062935,2378.555836,25.03186203,19.0347305,6.700558984
,176,31576.16592,26413.26743,123.8297429,3103.893492,27.00493248,18.56716658,5.259891917
,177,4047.326345,17087.34026,123.2183164,4140.252208,23.14633109,26.17538446,5.335497332
,177,6475.290471,14894.3185,112.1170635,3142.049607,27.36287811,19.65293588,4.556606621
,177,7070.827347,24234.4388,124.8798637,3696.402518,24.39847315,25.8604164,6.01893075
,177,7779.691916,13523.19708,125.1174371,7704.833851,33.96444196,41.38860276,4.585003118
,177,9167.259988,18719.75796,122.4524686,7143.374344,33.060036,32.52627262,3.828909511
,177,9750.214061,9598.102839,126.315462,5480.383111,29.93271283,28.56777139,4.64030206
,177,9710.254067,30588.61655,118.6050071,2505.294119,19.67639029,15.75790112,5.180691515
,177,10168.34003,28439.00267,122.4576159,3887.869391,25.56159311,20.12945224,4.490075578
,177,11699.09196,5672.097983,116.004543,3499.884871,25.61287787,22.36966507,4.881596113
,177,12385.86664,15171.43343,116.0256093,10999.51931,57.12798366,58.42979052,3.867117178
,177,13028.12735,30832.34399,123.6783537,8791.065095,39.53493954,47.63427272,4.492082515
,177,13094.13938,27990.01006,122.3103188,11029.58766,42.26053856,73.09640446,5.26146775
,177,14425.36982,20422.67132,121.2583812,10679.95707,54.74417691,59.91287216,4.429889406
,177,15336.02514,16739.32561,121.9726463,6173.971758,36.56887314,34.15226394,4.541740298
,177,18366.19873,15876.44263,124.9292313,6403.188687,40.33960794,39.77128351,5.259406546
,177,18488.04735,19647.03939,122.4063927,7796.098422,47.48043952,48.80729663,5.052297562
,177,18943.31585,28295.17187,120.7856165,3647.551432,32.54165074,21.49775132,4.895249366
,177,19373.56346,26915.90486,123.7013823,18466.37823,84.1690095,96.88972831,4.253146875
,177,19360.99588,29739.00115,117.481479,8079.446403,49.29936316,53.67625546,4.925802869
,177,20774.91336,30963.26192,127.2536872,6396.369305,33.73477043,37.62280445,5.185324184
,177,22483.13311,33791.66931,116.1594818,2351.335576,21.44941388,12.5715633,4.469172405
,177,24314.51854,22559.88992,125.3852722,15717.13198,75.93523459,101.8788143,5.365629929
,177,31578.04231,26416.17244,116.6879077,3232.031167,26.63892248,21.37724853,5.110785867
,177,32371.81545,11403.91642,120.8451786,5334.408851,34.55332517,32.01216318,4.837311578
,177,32416.973,21488.57035,127.1143568,3899.570101,33.41679167,23.52137159,5.451359003
,178,4044.5642,17094.6576,121.6895968,3911.997253,25.87412449,21.38960672,4.636498024
,178,6474.629102,14896.87272,116.0734587,3303.330552,23.94170405,14.36904938,3.672933178
,178,7065.728067,24231.19463,126.9773921,3790.302331,25.33984527,23.22881748,5.52636762
,178,7778.959223,13523.28897,125.5587973,8010.6265,34.66949479,42.72037513,4.576763942
,178,9163.113018,18723.93768,124.4776386,7927.999249,34.42926398,37.78200828,4.076534
,178,9713.104538,30591.55136,121.8005899,2441.603658,21.1565419,17.82027118,6.141143703
,178,10168.26801,28441.62813,123.2479578,4340.489503,23.07557532,29.05978276,5.595226234
,178,11689.83369,5669.492275,116.2870121,3370.773055,25.12412301,22.24706817,5.051853679
,178,12376.39712,15173.88866,118.6137311,11698.14864,55.16855095,80.09997224,5.104816752
,178,13093.46169,27988.2845,125.4703282,10534.67548,41.11986404,68.48806977,5.435883614
,178,14423.04052,20421.86473,125.9762096,10705.92219,55.53025727,53.94324211,4.316844619
,178,18376.35894,15878.62727,127.3348169,6389.271786,41.63675428,33.74562615,4.716954783
,178,18487.18714,19641.14038,122.8202501,7695.11341,49.83241812,44.11169218,4.69421794
,178,18943.60146,28291.21166,120.1252392,4017.904543,35.15914843,27.04068918,5.383214745
,178,19374.49695,26915.96385,120.593229,19104.05144,92.84865672,97.80374977,3.950776513
,178,19350.48971,29736.14863,125.8881141,8375.810455,46.96959864,52.77232698,5.349496547
,178,26941.7936,10134.24543,122.9782786,9825.233372,55.34884524,57.94544559,4.7821819
,178,31011.66665,16836.04632,123.726691,5938.295634,43.18428755,33.47980356,4.754696706
,178,31568.81615,26413.34983,121.0656307,3275.235933,25.65300263,21.88680106,5.508102094
,178,32374.41581,11403.66271,122.8642747,5573.120146,35.91734139,34.5690491,5.125310021
,179,4047.286811,17095.97118,115.2666881,3560.563531,25.11629548,19.00448371,4.169552939
,179,6478.707846,14898.61963,115.0299349,2973.292847,25.58739235,18.14486262,4.70434866
,179,7078.664029,24237.30617,125.8692191,3768.664476,25.43454084,23.49435854,5.519881138
,179,7795.769392,13525.72613,120.5369007,7520.565441,37.32875452,30.49816149,3.362920557
,179,7862.781366,25494.52462,126.4613715,6240.183318,37.43193251,36.54489949,5.11070004
,179,9172.543167,18724.02079,120.2933723,7529.359481,34.85699737,38.54395994,4.084545135
,179,9761.214471,9598.868681,124.4090823,5336.160547,31.93243732,31.40121817,5.020551096
,179,9715.608642,30594.88687,117.6035401,2383.731141,21.19824493,16.78406063,5.609127416
,179,10180.97149,28443.14758,122.2770079,3723.545786,23.83933826,18.6061101,4.374456061
,179,11699.72437,5675.336648,112.4214114,3312.789369,25.82191939,25.56409758,5.427660242
,179,12388.30246,15176.58229,118.269242,11520.06283,54.75864684,60.45059387,3.958880161
,179,13036.04906,30835.69057,122.5276654,8848.696433,41.39780669,43.64077953,4.053299604
,179,13100.88069,27996.21466,120.973457,9802.80845,40.47839278,59.56223976,4.763724302
,179,14434.99654,20424.07952,119.9062288,10201.61251,54.64931527,57.69994073,4.376035035
,179,15348.54397,16737.06777,115.5210135,5454.369397,39.68369788,36.8872354,4.934334631
,179,18379.76869,15887.24972,124.9399523,6590.342984,40.17268502,35.91705568,4.671193865
,179,18500.54998,19644.17488,112.8621044,7055.088567,52.90283559,43.37196188,4.277403338
,179,18956.63068,28299.78202,113.8372997,3985.084316,37.46081639,24.05432657,4.44883719
,179,19359.60944,29740.61582,121.9494882,9297.440112,50.75894778,48.40983469,4.207134115
,179,20360.35173,20602.63717,122.0745948,17400.1526,68.0158047,114.6745587,5.163935818
,179,20789.35353,30960.36087,124.7625131,6479.151251,36.99833739,37.28207287,4.894097128
,179,21258.9047,15091.48202,123.6403502,10125.09554,49.11789317,62.84085654,5.062821376
,179,21465.06973,3924.232172,122.4022131,6192.735791,36.78592686,37.85634631,4.9951999
,179,22497.28954,33793.28352,115.4380749,2433.464312,20.80404973,14.81111339,4.834274296
,179,23022.70961,28995.96821,121.0515707,7599.578854,40.02567343,38.84329938,4.124983944
,179,24321.58649,22565.73267,124.1669734,15248.83426,75.66193308,97.58362283,5.202321882
,179,30327.08717,8006.498918,115.9461248,2182.397725,26.55167245,17.14392497,6.025735605
,179,30565.84656,8856.315721,124.2667314,2780.214974,23.52956664,20.2165254,6.286203556
,179,32431.22388,21497.47935,122.4801186,3821.919695,37.22196381,27.84001686,6.002177061
,179,32624.08145,18303.82874,126.1967809,4753.644717,32.52675413,34.87662318,6.323175344
,180,4044.95729,17097.48746,119.1403722,3680.697022,25.20083124,19.49380561,4.377852941
,180,6476.864799,14897.93306,115.1788189,3243.360688,26.59191098,17.72262657,4.285825319
,180,7071.655712,24233.61262,123.3918459,3538.712835,26.62341267,24.08422568,5.762520058
,180,7784.817902,13523.17545,120.172895,7583.114588,37.95916082,41.35928147,4.310425187
,180,7854.36627,25482.08538,126.9183867,5672.919598,37.47940255,32.36612374,5.053607078
,180,9171.872159,18722.84505,121.1392446,7603.963874,36.50183946,37.62858768,4.014862229
,180,9716.521352,30596.43212,116.2583873,2174.268636,21.97098157,14.52142181,5.323843562
,180,10174.29295,28448.67362,116.9780161,3776.205599,25.83134357,23.72162176,4.854769419
,180,11703.45052,5684.390928,111.6396858,3213.70993,27.20287615,23.2910162,5.090781165
,180,12384.84656,15176.81026,117.7689189,10886.9153,57.61711961,55.25431683,3.818576897
,180,13025.87273,30827.54785,125.2034794,8955.326887,38.99494775,47.19709636,4.479934852
,180,13097.16922,27986.10673,123.8632479,9048.199282,39.19382805,53.24729637,4.853472516
,180,14434.50671,20424.20618,117.1122553,10210.25181,54.0332162,59.63062831,4.307961538
,180,15337.216,16739.78712,118.7245956,5309.521656,37.62086102,36.03938543,5.220517845
,180,18491.79681,19650.65984,112.5083435,7037.471083,50.7800806,47.37644555,4.615923939
,180,18947.13323,28294.37787,122.0055572,4141.101823,35.56232701,26.11019706,5.226171998
,180,19379.45714,26920.17206,119.4198357,18347.09702,91.13357915,90.39354329,3.742582037
,180,19353.05722,29742.20879,115.7660403,9297.676699,52.80766066,63.74204045,4.906585311
,180,20351.32484,20604.05369,126.1711497,18080.13843,59.72707501,114.990109,5.320258196
,180,22489.4553,33801.99794,117.1950385,2374.707242,22.91827208,14.59274468,5.014145152
,180,30327.1831,8005.022122,111.5978894,2118.054361,28.94611386,18.18068473,6.064315612
,180,30564.59226,8854.487112,119.503626,2659.001118,23.28711799,17.75964676,5.474332264
,180,31569.21696,26421.17046,122.8900288,3279.574719,27.28125804,19.04602081,5.038885408
,181,4057.708925,17097.04954,116.1184081,3753.818182,27.06765364,23.78541464,4.826817647
,181,6480.130684,14899.0801,114.0146048,3187.170466,25.78581784,19.50858239,4.608257828
,181,7789.101496,13527.69646,120.8169224,7542.072774,35.66690265,37.56918798,4.020089736
,181,9169.732708,18722.25807,122.1606636,7409.192297,36.63634085,36.77274013,4.095505585
,181,9715.497311,30596.77506,119.6972334,2356.410154,21.34886183,15.52590977,5.496969786
,181,10175.78316,28443.87457,123.1099178,4029.131649,25.1330308,26.73382334,5.564971526
,181,11695.74251,5678.87679,113.4903064,3222.832431,26.55289546,18.2760334,4.299994806
,181,12383.9768,15175.01594,118.9236833,10774.46197,53.63127375,63.79615481,4.485162848
,181,13026.01512,30836.77295,126.2774796,9636.978795,37.99291709,54.9467488,4.880183351
,181,13101.96936,27995.75839,120.503117,10024.28878,42.62101347,62.05496923,4.807387818
,181,14427.91337,20425.77212,121.2891922,10304.7789,54.32644555,56.00494423,4.310297595
,181,15335.90293,16745.82408,123.0915363,5595.937895,35.0666229,34.11054395,5.062832402
,181,18489.68303,19640.10433,121.3139853,7739.965323,45.98186168,47.83438626,4.909195294
,181,18939.98342,28300.23514,126.3400819,3940.793435,33.06079924,30.26992124,6.663498381
,181,19355.66374,29742.16804,121.6835445,8194.207501,47.71727844,54.67086311,5.288811199
,181,20772.35315,30965.42683,127.0356326,6612.513212,34.86325244,36.84750897,4.915333311
,181,22489.22151,33793.25135,113.3727456,2225.158929,23.60435348,12.7974504,4.552526712
,181,23013.80336,28991.11539,126.0505734,7912.410804,38.87878425,50.61187335,5.44957647
,181,24316.63377,22557.44937,123.9999837,16311.36537,78.50201469,95.88646341,4.776384275
,181,30329.29244,8013.653526,114.7915063,2185.856109,25.36295885,16.61505852,5.760612632
,181,31570.16278,26419.12348,127.0958728,3119.873532,24.91976887,18.72775385,5.526581399
,181,32374.15007,11409.25967,126.4822414,5795.407031,32.77993407,31.42042146,4.794779899
,181,32420.74676,21489.32935,124.1965607,4108.781724,34.10573955,25.15406257,5.269155827
,182,4036.055056,17091.85876,123.4890144,4208.300851,26.60351209,23.84898565,4.874390156
,182,6469.487596,14891.48983,118.041631,3082.821539,26.2506796,12.90658907,3.723460545
,182,7061.31327,24229.18664,124.8080936,3792.592098,27.17574036,21.85585052,5.083143568
,182,7778.650386,13526.77911,122.7878279,7882.885086,35.50498997,50.23880945,5.164681877
,182,9161.075719,18720.4207,125.6891076,7856.89561,36.22877497,41.4603272,4.546820792
,182,9706.456872,30592.60489,119.2293807,2497.093568,21.43175481,15.61875763,5.208155107
,182,10162.38527,28440.22143,127.2252717,4423.974724,26.80054602,27.21111576,5.50566083
,182,11687.10965,5672.14885,124.0779442,3532.732272,25.27263276,18.22986704,4.630163408
,182,12371.39838,15179.19475,120.822731,11352.31963,54.7324123,76.82822358,5.237014787
,182,14418.00684,20422.79293,125.4650165,10999.2707,56.3094082,63.38336522,4.845773094
,182,18473.45824,19642.7369,126.7532425,7772.084348,45.88591791,54.87820989,6.045184191
,182,19367.01954,26915.32268,125.0289951,20431.82343,87.15078064,107.1804992,4.331922188
,182,32372.52918,11401.09059,125.3528153,5925.176242,36.22609111,33.92913899,4.940675583
,183,4042.748631,17096.15842,123.4058152,4054.461116,24.08218213,21.40281142,4.605693905
,183,6472.85984,14897.61439,120.5751974,3288.882914,24.69095309,17.95402554,4.635069448
,183,7065.636125,24229.41039,125.6601126,3683.440869,25.56351911,24.18605423,5.763223481
,183,7785.742867,13525.38339,120.9357948,7441.1164,37.16173759,38.87439927,4.202999691
,183,9159.986793,18721.61186,124.3349604,7453.988019,32.45913638,29.62435783,3.501734094
,183,9708.569508,30591.07582,122.6839156,2405.813631,19.32802399,16.95138788,6.05181543
,183,11695.52202,5677.757811,114.6214975,3442.032688,24.47668638,21.82591042,4.752187893
,183,12373.38359,15177.25693,124.5935509,11425.68457,51.90372677,63.90730564,4.643837421
,183,14422.51457,20423.10896,125.92705,10771.78305,50.70095991,59.80127626,4.716695557
,183,15333.97119,16742.22996,120.8856093,5709.58581,37.23851494,31.20270047,4.442168038
,183,18486.18735,19644.56035,121.6019566,7691.766987,50.2508149,42.48666611,4.454722482
,183,19368.44118,26915.94173,125.909078,19101.55397,85.17749199,103.7047206,4.545127054
,183,19359.88761,29739.66833,118.7652636,7722.873646,47.9395431,53.99178877,5.282302009
,183,20345.4906,20600.49586,123.7441069,15602.38741,77.73359985,85.05891393,4.432404514
,183,22491.87215,33793.69421,123.5268412,2477.499094,18.61246882,11.66159547,4.500542035
,183,30324.54789,8001.962509,113.8582449,2276.877893,27.84213293,17.18074981,5.621200349
,183,31570.79456,26417.08166,124.906854,3135.964857,26.44575531,19.42733899,5.493477457
,183,32368.81677,11400.72811,121.7161898,5422.391227,36.23825904,30.59067558,4.640653764
,184,4059.789486,17094.33003,116.2802312,3680.085705,24.43985425,23.04919561,4.800381382
,184,6482.030026,14895.50028,115.6919145,3022.10872,25.61718899,18.22857313,4.70086615
,184,7077.847768,24237.41588,122.3062786,3559.741064,24.17109579,26.12013039,6.050116665
,184,7787.386785,13522.7476,120.0123639,7306.571018,35.19165594,36.83053096,4.019714822
,184,7865.054202,25486.02451,118.0417438,5782.512038,37.93101058,38.9045998,5.10101573
,184,9166.255152,18726.8657,121.164146,7200.153294,34.57418901,32.38414488,3.713997915
,184,9760.163542,9598.676854,125.5919888,5077.730943,29.28840263,27.98318083,4.8419425
,184,9714.318561,30600.21421,121.0377388,2276.236738,21.54494355,14.04793583,5.349431622
,184,10172.5918,28445.04234,123.8035289,3960.081003,22.13878529,21.32612891,4.718826213
,184,11694.55568,5677.115525,116.8558364,3390.276392,24.71999415,20.04690118,4.655535105
,184,12385.75701,15175.45713,115.0617427,10576.32143,54.47035172,57.23454455,3.877738737
,184,13028.95767,30835.52395,122.6793663,8562.1403,39.10135281,43.81714377,4.206523477
,184,13102.44925,27993.85279,121.3191387,10094.83737,41.73815907,60.98071361,4.759318428
,184,14433.03533,20426.20566,121.0978036,9746.503253,55.51060094,54.18898142,4.397942737
,184,15333.37521,16740.46755,122.0902459,5702.118907,36.58513081,34.23804471,4.91418929
,184,18375.35387,15885.92966,127.1609652,6268.015934,38.34484139,32.40776687,4.623318381
,184,18486.91047,19645.33292,120.3723257,7446.31515,45.6566091,46.49881997,4.890695887
,184,18953.57716,28301.19705,125.839839,4047.808865,31.05115056,23.46446041,5.158929114
,184,19371.91971,26918.43441,122.6158414,18808.63506,83.95357447,105.8874691,4.469597937
,184,19355.34773,29746.56104,122.1349214,8692.585563,49.13675639,59.47268377,5.443211298
,184,21458.99908,3928.873509,125.7001945,6070.24903,33.51648563,33.41190484,4.789129012
,184,22503.33537,33795.52054,120.5452946,2567.289808,19.69412044,16.89512525,5.512944062
,184,24224.60631,16038.477,127.2681381,7148.078023,42.38640837,40.58818105,4.996976841
,184,24320.84804,22561.29696,125.2868004,15112.39096,74.82238806,88.30488382,4.854015639
,184,27641.37929,5407.262052,123.376723,2405.87683,18.05168217,18.59886516,6.60608599
,184,30334.58919,8013.298026,115.624004,2316.564387,26.94095937,16.54770738,5.519906305
,184,31570.68047,26421.84129,123.1552809,3111.522897,25.41310294,21.05716518,5.767929117
,184,32370.82658,11407.66972,125.9471594,5536.255121,31.61925236,29.8182006,4.743884332
,184,32420.97798,21490.39321,122.6753848,3795.084727,34.77606762,19.68829533,4.522582179
,185,4052.264331,17098.75017,114.9833617,3891.565415,26.3057489,24.11739926,4.640226104
,185,6485.65853,14895.26717,115.3825427,3083.284257,24.26165439,19.24450576,4.797461476
,185,7786.878708,13526.79921,120.9267194,7083.086539,37.144737,43.2027224,4.839980534
,185,9161.96973,18722.35326,121.8324847,7520.454178,34.49870435,34.43426865,3.796827224
,185,9756.399553,9599.592086,126.5242597,5251.637061,28.39545258,27.77014459,4.726340908
,185,9717.10402,30595.55281,118.727686,2223.449861,20.88717328,11.97121316,4.698773283
,185,10176.85618,28445.84228,119.5166014,4054.16169,25.96481326,28.48760273,5.534173657
,185,11700.43542,5678.845059,115.4484223,3498.987068,26.40388329,20.15122752,4.446561695
,185,12393.31236,15178.92044,117.3901997,10679.32924,55.71707074,51.3207137,3.616384564
,185,13028.10172,30831.65273,126.3856468,9151.016915,37.1481466,49.67966122,4.681643473
,185,13102.13952,27989.55052,121.4306033,10437.15191,44.54095162,63.39016979,4.786577535
,185,14430.8142,20427.04685,117.974253,10350.38979,56.18761388,66.27517976,4.757623032
,185,15334.15818,16740.48175,124.2192086,6270.856829,36.49073637,38.26083856,5.12460704
,185,18380.62038,15883.50925,122.6570102,6258.670305,41.09703523,31.64864572,4.241366878
,185,18495.83463,19651.18472,117.4012795,6930.175048,47.35946657,38.03694677,4.169961299
,185,18949.92771,28298.88232,121.4655762,3434.186133,33.32696021,24.66779114,5.875760188
,185,19376.17336,26919.51621,119.7975947,18056.50446,87.01512572,108.4751258,4.549041065
,185,19354.71134,29744.19456,121.1213251,8000.434912,46.50534636,47.58580972,4.719070293
,185,20352.70312,20603.44607,125.9378982,17689.72764,55.89067762,113.0827032,5.329082471
,185,20772.09166,30967.8164,127.0312864,6272.900116,31.30172932,36.83579457,5.165523749
,185,21460.64794,3931.466363,125.3007891,6173.940068,33.87218546,38.17118785,5.276223952
,185,22493.43207,33791.97174,120.4661881,2496.907575,19.51337481,15.37341163,5.239392036
,185,23007.95925,28995.11,126.7389959,7382.058269,35.66442299,42.0866493,4.968232209
,185,24230.5352,16037.94846,124.53337,7068.721811,42.91805246,40.79173232,4.868200816
,185,30317.98643,8018.306758,125.5885459,2454.835996,24.61105149,16.91170563,6.187237253
,185,30554.68652,8851.457608,127.0735809,2628.725188,23.96083687,18.7558499,6.472862309
,185,31018.16545,16835.81012,126.6463976,6122.628941,32.48755895,36.33155118,5.190822828
,185,31570.53137,26417.19822,126.729585,3319.577721,25.7532112,23.02124221,6.181447685
,185,32422.69617,21494.27681,125.5519542,3882.127311,35.48494319,27.38459026,6.10647227
,186,4046.072436,17096.24287,119.4393848,3844.071803,26.58209628,24.52043493,5.10233277
,186,6460.795234,14902.01076,118.6668015,3010.919627,26.71298067,18.93604727,5.088004682
,186,7772.298612,13520.17798,124.7200799,7311.791283,36.15326478,43.37929833,4.998347872
,186,9158.064907,18720.35161,126.8714218,7665.368293,34.83425221,34.59429147,4.037093351
,186,9697.511088,30582.58656,126.555252,2491.73803,20.1232101,14.59291213,5.499449501
,186,10163.94635,28435.81652,124.6090498,4244.343598,28.83604971,27.05117685,5.477555228
,186,12370.23949,15174.79785,123.0493537,11691.80618,53.28467722,70.87651879,4.885269125
,186,22487.77015,33789.59093,126.4651877,2604.274844,18.98705021,15.29607473,5.478383924
,186,30320.86375,8005.252359,117.3796267,2477.043005,26.93562211,18.48653057,5.841388588
,187,4043.230294,17090.31386,118.5207718,3837.144237,23.53676096,22.97985144,4.771700594
,187,6469.389581,14896.38156,116.7168807,3016.043488,24.74744661,17.70776455,4.675943684
,187,7775.708702,13520.91491,122.8440536,7164.483501,33.12783247,42.46308849,4.856323351
,187,9163.354384,18719.18836,122.7765649,7349.289611,34.53347728,36.63970499,4.152552545
,187,9711.687957,30593.80414,121.1536769,2572.071722,20.64965062,14.60901723,4.957582517
,187,10159.06497,28441.1373,122.1259017,4360.65005,24.53585306,26.65761567,5.079957974
,187,11688.25035,5681.268586,118.8329005,3135.191406,25.82742139,21.40066493,5.438047954
